['RYR770G', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EKCH', 'EGCC', '38000', 'ODN P60 NARBA DCT PETIL DCT SURAT DCT ROBEM UP16 NATEB P18 TILNI', 1708036715]
['KLM59W', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EHAM', 'EGCC', '30000', 'BERGI L602 SUPUR L60 OTBED', 1708041273]
['RYR8ZR', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EINN', 'EGCC', '27000', 'AGINI3B AGINI DCT BOFUM Q37 MALUD', 1708041782]
['EZY72JA', 'A320/M-SDE3FGHIRWY/LB1', 'EGJJ', 'EGCC', '32000', 'BENIX G27 AKIKI UN867 AVANT UM184 HEMEL T420 ELVOS', 1708039685]
['EZY28EB', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708044033]
['VCP56M', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGBB', 'EGCC', '8000', 'LUVUM DCT TNT', 1708041543]
['TOM212', 'B739/M-VGDW/C', 'EDLP', 'EGCC', '34000', 'HMM8W HMM L602 SPY DCT RAVLO Y70 OTBED', 1708046553]
['WAT2717', 'A320/M-SDE3FGHIRWY/LB1', 'EGPH', 'EGCC', '23000', 'GOSAM P600 FENIK L612 LAKEY', 1708059632]
['BRT59H', 'DH8C/M-VGD/A', 'EGNS', 'EGCC', '15000', 'TIMIS Q39 DANDI L28 PENIL', 1708068243]
['WWA49', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LIRA', 'EGCC', '36000', 'GILIO DCT ELB DCT AOSTA DCT ORSUD DCT MOLUS DCT IBODI UT423 CLM UM733 KOPOR UY376 VESAN UL613 SOVAT L613 SANDY UN57 WELIN T420 ELVOS', 1708081562]
['EZY24NC', 'A320/M-SDE3FGHIRWY/LB1', 'LEMG', 'EGCC', '36000', 'BLN UN865 VTB UN867 BLV UP87 BELEN DCT PEXOD DCT PILIP UN6 TELTU UM185 MID DCT UMLAT T418 WELIN T420 ELVOS', 1708087382]
['DLH159', 'A320/M-VGDW/C', 'EDDF', 'EGCC', '38000', 'OBOKA1L OBOKA Z28 DIBIR DCT BUDIP DCT RAVLO Y70 OTBED', 1708081924]
['RYR72FA', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGAA', 'EGCC', '23000', 'DCT LISBO L603 PEPOD L15 GIGTO Q4 WAL DCT MIRSI DCT', 1708078688]
['TOM157', 'B788/H-SADE2FGHIJ4J5M1P2RWXYZ/LB1D1G1', 'MDPC', 'EGCC', '41000', 'MELLA2W MELLA M525 SOCCO/M085F410 M525 KAVAX DCT 29N050W 36N040W 42N030W 48N020W DCT SOMAX DCT ATSUR DCT GIPER/N0491F410 DCT TIPUR DCT BOFUM Q37 MALUD', 1708105412]
['BAW18T', 'B772/H-VGDW/C', 'CYYZ', 'EGCC', '35000', 'VERDO7 IPTOS Q921 AGLUK DCT BAREE N561A NEEKO/M084F350 DCT 54N050W 55N040W 55N030W 55N020W DCT RESNO/N0481F350 DCT NETKI DCT REVNU DCT BOFUM Q37 MALUD', 1708079736]
['RYR3PW', 'B738/M-VGDW/C', 'LEMD', 'EGCC', '38000', 'SIE UN858 DGO UN867 BLV UP87 BELEN DCT GODEM UP87 TERPO UN867 AVANT UM184 HEMEL T420 ELVOS', 1708086783]
['DLH4151', 'A320/M-VGDW/C', 'EHAM', 'EGCC', '26000', 'BERGI L602 SUPUR L60 OTBED', 1708084836]
['N667', 'RV14/L-VGD/C', 'EGGW', 'EGCC', '10000', 'EGGW/25 OLNE2B OLNEY DCT VP248 DCT AKUPA DCT TIMPO DCT ELVOS DCT TNT DCT ELVOS ELVO1M EGCC/MCT.I23R', 1708083844]
['DLH938', 'A320/M-VGDW/C', 'EDDF', 'EGCC', '36000', 'OBOKA2M/25C OBOKA Z28 DIBIR DCT BUDIP DCT RAVLO Y70 OTBED', 1708087742]
['SHT2G', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'EGCC', '16000', 'UMLAT T418 WELIN T420 ELVOS', 1708084991]
['EZY342', 'A320/M-VGDW/C', 'EGPH', 'EGCC', '25000', 'GOSAM1C GOSAM P600 FENIK L612 ELBUS/N0354F230 L612 LAKEY DALEY2A', 1708088104]
['SAS2505', 'B738/M-SDE2E3FGHIRWXY/LB1', 'ENBR', 'EGCC', '34000', 'EPOTU DCT KLONN DCT ROBEM UP16 NATEB UP18 TILNI', 1708091375]
['SHT2G', 'A21N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EGCC', '19000', 'UMLAT T418 WELIN T420 ELVOS', 1708090149]
['WAT2698', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EDDF', 'EGCC', '38000', 'OBOKA5N OBOKA Z28 DIBIR DCT BUDIP DCT RAVLO Y70 OTBED', 1708092783]
['EIN204', 'A320/M-SDE3FGHIRWY/LB1', 'EIDW', 'EGCC', '21000', 'BOFUM3J BOFUM Q37 MALUD', 1708092303]
['SHT2N', 'A319/M-SDE2E3FGHIJ1RWXY/S', 'EGLL', 'EGCC', '16000', 'UMLAT T418 WELIN T420 ELVOS', 1708094409]
['EZY25GZ', 'A320/M-SDE3FGHIRWY/LB1', 'LSGG', 'EGCC', '36000', 'ARBOS UL47 IXILU UN853 IBERA DCT RITAX DCT BUB L608 DENUT L610 LAM UN57 WELIN T420 ELVOS', 1708098033]
['VLG2CJ', 'A320/M-SDE3FGHIRWY/LB1', 'LEBL', 'EGCC', '36000', 'NATPI DCT EVNAM DCT TUPAR UY120 AKIKI UN867 AVANT UM184 HEMEL T420 ELVOS', 1708100013]
['EXS2TS', 'B738', 'EGSS', 'EGCC', '16000', 'UTAV1R UTAVA Q75 BUZAD T420 ELVOS', 1708094824]
['EXS44CM', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LDSP', 'EGCC', '38000', 'ZDA DCT PEVAL DCT SAFFA DCT ELMUR DCT RIPUS DCT DITON DCT HOC UL613 KOTUN DCT AMAXA DCT VESAN UL613 SOVAT L613 SANDY UN57 WELIN T420 ELVOS', 1708105023]
['SHT2P', 'A320/M-VGDW/C', 'EGLL', 'EGCC', '18000', 'UMLAT T418 WELIN T420 ELVOS', 1708093716]
['EZY822', 'A320', 'EGNM', 'EGCC', '8000', 'EGNM/32 N0280F080 NELS3W NELSA DCT BURNI/N0276F070 DCT ROSUN DCT EGCC/23R', 1708094524]
['EZY5RT', 'A320/M-VGDW/C', 'LFLB', 'EGCC', '38000', 'DANBO UT133 BUSIL DCT AMORO DCT MOMIL DCT BAGBI DCT SIZZA UM733 KOPOR UY376 VESAN UL613 SOVAT L613 SANDY UN57 WELIN T420 ELVOS', 1708099744]
['TOM901', 'B763/H-ICAO/L', 'EGPH', 'EGCC', '250', 'N0467F250 GOSA1C GOSAM P600 FENIK L612 ELBUS/N0452F230 L612 LAKEY LAKE1M', 1708099056]
['EZY69AH', 'A20N/M-VGDW/C', 'LOWI', 'EGCC', '34000', 'KPT L608 KUNOD DCT LIRSU DCT DENUT L610 LAM UN57 WELIN T420 ELVOS', 1708098761]
['EZY73EB', 'A20N/M-VGDW/C', 'LFMN', 'EGCC', '36000', 'LFMN IRMAR DCT KINES DCT VANAS DCT MOBLO DCT UBIMA DCT GILIR UN853 PENDU UL47 IXILU UN853 IBERA DCT RITAX DCT BUB L608 DENUT L610 LAM UN57 WELIN T420 ELVOS EGCC', 1708108023]
['EZY40UK', 'A320/M-SDE2E3FGHIJ1RWXYZ/LB1', 'EHAM', 'EGCC', '32000', 'N0424F320 BERGI L602 SUPUR L60 OTBED', 1708101547]
['EZY81BE', 'A320/M-SDE3FGHIRWY/LB1', 'LIRP', 'EGCC', '36000', 'SPEZI M729 AOSTA L615 BANKO A1 SIROD UH10 DJL UM729 TRO UT423 CLM UM733 PIREG UT421 KUNAV T421 BIG T420 AKUPA DCT ELVOS', 1708109223]
['EXS31CH', 'B738/M-V/N', 'LEAL', 'EGCC', '33000', 'VLC4A VLC DCT SITET DCT ELVOS ELVO1M', 1708108472]
['EZY28ZJ', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'HEGN', 'EGCC', '36000', 'BOTIX1B BOTIX V608 NABED T55 KUNKI P751 MMA L613 TANSA UL613 YNN UL611 TUMBO DCT VAKSU DCT SPL DCT PEVAL DCT BABAG DCT BADOP DCT SAFFA DCT ELMUR DCT RIPUS DCT DITON DCT HOC UL613 KOTUN DCT AMAXA DCT VESAN UL613 SOVAT L613 SANDY UN57 WELIN T420 ELVOS', 1708124011]
['EXS7JT', 'B738/M-SDE2E3FGHIRWXY/LB1', 'ENBO', 'EGCC', '36000', 'BNN Z200 UVEPI DCT EPALU DCT KOSOB DCT GINGO DCT STD DCT ALUVA DCT ALOTI DCT RIVOT DCT ROBEM UP16 NATEB UP18 TILNI', 1708113662]
['BAW1SD', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGLL', 'EGCC', '18000', 'UMLAT T418 WELIN T420 ELVOS', 1708105568]
['ASTON10', 'EUFI', 'EGUL', 'EGCC', '57000', '', 1708102212]
['FIN6EN', 'A320/M-SDE3FGHIRWY/LB1', 'EFHK', 'EGCC', '36000', 'ADIVO Y365 POGOK DCT NIVUN DCT LAMRO DCT ROBEM UP16 NATEB/N0385F230 P18 TILNI', 1708115283]
['SAS101', 'A320', 'EGKK', 'EGCC', '27000', 'LAM6M LAM N57 WELIN T420 ELVOS DCT', 1708109463]
['N252JF', 'C700/M-SBDGHM1RWXY/LB2', 'EICK', 'EGCC', '39000', 'TISMO1S TISMO DCT BOFUM Q37 MALUD', 1708107488]
['EZY24', 'A320/M-SDE3FGHIRWY/LB1', 'EICK', 'EGCC', '33000', 'TISMO1S TISMO DCT BOFUM Q37 MALUD', 1708109650]
['EIN44AC', 'A320', 'EIDW', 'EGCC', '21000', 'BOFUM1A BOFUM Q37 MALUD MALUD1M', 1708108568]
['KLM18', 'B739/M-VGDW/C', 'EDDM', 'EGCC', '34000', 'GIVMI1N/26R GIVMI Y101 INBED DCT REKDI DCT LOHRE DCT ADKUV DCT DENUT L610 LAM UN57 WELIN T420 ELVOS ', 1708114442]
['SHT42R', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EGCC', '16000', 'UMLAT T418 WELIN T420 ELVOS', 1708108810]
['EZY572X', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGCC', '24000', 'LAM N57 WELIN T420 ELVOS', 1708113034]
['TCX994', 'A320/M-VGDW/C', 'EGKK', 'EGCC', '20000', 'LAM N57 WELIN T420 ELVOS', 1708113186]
['BAW114N', 'A320/M-VGDW/C', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708113486]
['DLH540', 'A320/M-VGD/A', 'EDDM', 'EGCC', '33000', 'GIVMI1N/26R GIVMI Y101 INBED DCT REKDI DCT LOHRE DCT ADKUV DCT DENUT L610 LAM UN57 WELIN T420 ELVOS ', 1708122182]
['EZY24', 'A320', 'EICK', 'EGCC', '36000', 'TISMO1S TISMO DCT BOFUM Q37 MALUD MALUD1M', 1708110385]
['EZY67TK', 'A320/M-SDE2E3FGHIJ1RWXYZ/LB1', 'EKCH', 'EGCC', '36000', 'N0438F360 ODN DCT LESRA DCT ROPAL UL975 LIBSO', 1708119964]
['SXNW9', 'B350/L-SBGRW/S', 'EGCB', 'EGCC', '3500', 'BARTN DCT XUMAT DCT IRLAM DCT VP324 DCT 30LOC', 1708112116]
['NOZ56A', 'B738/M-SDE2E3FGHIRWXY/LB1', 'ENZV', 'EGCC', '32000', 'LAPOT DCT ALOTI DCT ROBEM UP16 NATEB/N0440F330 UP18 TILNI', 1708117442]
['EXS17A', 'A339', 'LEPA', 'EGCC', '37000', 'DRAG4R DRAGO UN863 GIROM GONUP TUPAR UY120 AKIKI UN867 AVANT UM184 HEMEL T420 ELVOS', 1708121582]
['EZY40UK', 'A320/M-SDE3FGHIRWY/LB1', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708118704]
['UKV3670', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LMML', 'EGCC', '32000', 'GZO M622 ADEXI/N0442F300 M622 MADKA/N0447F360 UM622 BARSO UM733 GIPNO UT26 LOGNI DCT AVLON UM976 BRY UM733 PIREG UT421 KUNAV T421 BIG T420 AKUPA DCT ELVOS', 1708116192]
['UKV703', 'A320/M-SDE3FGHIRWY/LB1', 'EICK', 'EGCC', '35000', 'TISMO1S TISMO DCT BOFUM Q37 MALUD', 1708118288]
['EJU2170', 'A320/M-VGDW/C', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708119694]
['NOZ8TQ', 'B737/L-VGDW/C', 'LFPG', 'EGCC', '360', 'ATREX UT225 VESAN UL613 SOVAT L613 SANDY UN601 BPK DCT BUZAD DCT WELIN T420 ELVOS', 1708114543]
['EXS4PS', 'B738', 'EGSS', 'EGCC', '16000', 'UTAV1R UTAVA Q75 BUZAD T420 ELVOS', 1708118349]
['EZY64JF', 'A320/M-SDE3FGHIRWY/LB1', 'EDDB', 'EGCC', '38000', 'SUKIP2N SUKIP Y206 BUREL P203 HLZ L980 SAS DCT AMSAN DCT RAVLO Y70 OTBED', 1708123323]
['N835BA', 'B737/M-VGDW/C', 'LOWI', 'EGCC', '38000', 'MOGTI3H/26 KPT L608 KUNOD DCT LIRSU DCT DENUT L610 LAM UN57 WELIN T420 ELVOS ', 1708124313]
['RYR2EB', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EIDW', 'EGCC', '19000', 'BOFUM1G BOFUM Q37 MALUD', 1708120956]
['GCD', 'TBM9', 'EGGP', 'EGCC', '8500', 'EGGP EGCC', 1708118591]
['EWG8AJ', 'A320/M-VGDW/C', 'EDDL', 'EGCC', '36000', 'SONEB7T/23L SONEB P64 TENLI L602 SPY DCT RAVLO Y70 OTBED ', 1708124193]
['BAW538', 'A320/M-VGDW/C', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708123865]
['EJU81YJ', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EHAM', 'EGCC', '32000', 'BERGI L602 SUPUR L60 OTBED', 1708120746]
['CXA9525', 'A339', 'EHAM', 'EGCC', '32000', 'BERGI2S BERGI L602 SUPUR L60 OTBED OTBED1M', 1708123539]
['BCS1337', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LFPG', 'EGCC', '34000', 'ATREX UT225 VESAN UL613 SOVAT L613 SANDY UN57 WELIN T420 ELVOS', 1708124373]
['BAW501', 'A20N/M-VGDW/C', 'EGLL', 'EGCC', '18000', 'UMLAT T418 WELIN T420 ELVOS', 1708124523]
['EZY53K', 'A320/M-VGDW/C', 'EGKK', 'EGCC', '38000', 'ELVOS', 1708123711]
['SHT12R', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EGCC', '18000', 'UMLAT T418 WELIN T420 ELVOS', 1708127373]
['IRA532', 'A306/H-VRDW/C', 'EGCD', 'ENKR', '35000', 'TINVA POL UP17 DIGBI P15 GIVEM TINAC DANKO ROVPA MISMO ROVAN ROVA1R', 1707843309]
['IRA486', 'A306/H-VRDW/C', 'EYVI', 'EGCD', '36000', 'UPAS1B UPASI L29 SUWGI Q316 BODLA VIBIS Z717 GARLU AMSAN L980 RKN L602 SUPUR L60 OTBED ADELU', 1707839374]
['GCFIZ', 'C172/L-VGDW/C', 'EGCJ', 'EGNM', '2500', 'EGCJ DEWSBURY VRP EGNM', 1707496090]
['GDANC', 'C172/L-DOV/C', 'EGCJ', 'EGYJ', '2700', 'DCT VFR    RCOAS', 1707500494]
['GMART', 'C172/L-VGDW/C', 'EGCJ', 'EG64', '2500', 'EGCJ / DEWSBURY VRP / EGND / MARSDEN / POL VOR / SKIPTON / HARROGATE VRP / EG64', 1707732876]
['GCEND', 'C172/L-VGDW/C', 'EGCJ', 'EGYJ', '2500', 'EGCJ / DEWSBURY VRP / EGND / MARSDEN POL VOR / SKIPTON CASTLE / MENWITH HILL / HARROGTE VRP / EGYJ', 1707732786]
['GDANC', 'C172/L-DOV/C', 'EGBF', 'EGCJ', '2700', 'DCT VIA DESBOROUGH    BOTTESFORD     SCUNTHORPE    SELBY    VFR    RCOAS', 1707499084]
['GBOJZ', 'P28A', 'EGNJ', 'EGCJ', '5000', '', 1707574096]
['YGC', 'PA24/L-SDGRY/S', 'EGCM', 'EGCJ', '6000', 'DCT', 1707578811]
['GAVJT', 'BE36/L-VGD/C', 'ZZZZ', 'EGCJ', '2000', 'RUFFORTH DCT', 1707910687]
['GALJD', 'SF50/L-VGDW/C', 'EGCK', 'EGPH', '5000', '', 1707555605]
['GCUTK', 'K100/?-VGDW/C', 'EGCK', 'EGTE', '3000', 'BARMOUTH / SWANSEA / TIVERTON', 1707662922]
['GCUTK', 'PA24/L-VGDW/C', 'EGCK', 'EGHR', '2500', 'GLOUCESTER / PETERSFIELD', 1708080155]
['GMAS', 'C152/L-V/C', 'EGBM', 'EGCK', '6000', 'PEDIG Y53 WAL L975 MALUD', 1707766205]
['GRMLN', 'C172/L-VGD/C', 'EGFE', 'EGCK', '3000', 'DCT', 1707790322]
['JOK7', 'C172/L-SFG/C', 'EGNX', 'EGCK', '4000', 'TNT Q4 WAL', 1707962222]
['GCUTK', 'PA24/L-VGDW/C', 'EGFF', 'EGCK', '3000', 'LAMPETER / BARMOUTH', 1708031225]
['GBNKE', 'PA24', 'EGCL', 'EGSH', '3500', '', 1707929827]
['GBNKE', 'PA24', 'UK11', 'EGCL', '3500', 'EGNF', 1707767888]
['GAMSV', 'SR22/L-SDE2E3FGHIRWXY/LB1', 'EGCM', 'EGNM', '3000', 'VFR DEPARTURE TO THE WEST', 1707572113]
['SLST7', 'PC12/L-SDFGRWY/S', 'EGCM', 'EGCC', '6000', 'VP359 DCT RIMTO DCT BOLBI', 1707571935]
['GBIMT', 'C172', 'EGCM', '', '0', '', 1707574660]
['GBHRC', 'C152/L-V/N', 'EGCM', 'EGBN', '3000', '', 1707575681]
['YGC', 'PA24/L-SDGRY/S', 'EGCM', 'EGCJ', '6000', 'DCT', 1707580098]
['AOS64', 'P28A/L-VGDW/C', 'EGCM', 'EGNJ', '3000', '', 1708126748]
['AOS62', 'PA28/L-V/N', 'EGCM', 'EGNJ', '3000', 'VFR', 1708126837]
['AOS99', 'DA42/L-L/S', 'EGGP', 'EGCM', '4000', 'MISRI TENSO IVGOB', 1707566498]
['GTACO', 'DA42', 'EGCB', 'EGCM', '3000', 'EGCB LEEDS EGCM', 1708102094]
['GDIMI', 'C172/L-SFG/C', 'EGCV', 'EGGP', '1200', 'WHITCHURCH OULTON PARK', 1708086138]
['GKAMA', 'C207/L-VGDW/C', 'EGNR', 'EGCV', '1000', 'DCT ', 1707586600]
['GDWJB', 'PA24', 'EGCW', 'EGHR', '4000', '', 1707579939]
['N757PH', 'C172', 'EGDM', 'EIME', '4000', '', 1707824796]
['SWT235U', 'B733/M-VGD/A', 'EGDM', 'EGLL', '11000', 'SIRIC', 1707871150]
['REV6267', 'F406/L-VGD/C', 'EGKK', 'EGDM', '8000', 'NOVMA L620 SAM DCT BDN', 1707709205]
['REV61VX', 'F406/L-VGD/C', 'EGLL', 'EGDM', '8000', 'CPT DCT BDN', 1707857978]
['ABR2810', 'AT72/M-VGD/C', 'EGCC', 'EGDM', '15000', 'LISTO L612 HON N859 CPT', 1707869102]
['DOOM04', 'VF35/M-VGD/C', 'EGDR', 'EGYM', '23000', 'CUL SWN RC  WCO RC', 1707766873]
['WAT3808', 'A319/M-SDE3FGHIRWY/LB1', 'EGDR', 'LFBL', '35000', 'SKESO UN862 UPALO UN491 LGL UN859 BENAR/N0390F190 A34 VANAD/N0435F330 UN859 SOPIL/N0392F190 A34 BALAN', 1707864755]
['DOOM04', 'VF35/M-VGD/C', 'EGYM', 'EGDR', '24000', 'WCO RC SWN RC CUL', 1707764652]
['WAT3808', 'A319/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGDR', '34000', 'SAM DCT VLN DCT SIDDI', 1707785945]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGEC', 'EGGP', '23000', 'LUCCO Z248 OSMEG T256 DCS/N0313F290 DCT WL', 1707500982]
['GMA3AS', 'B200/L-V/N', 'EGEC', 'EGPF', '6000', 'DCT ROBBO DCT', 1707665716]
['MLBRU', 'E50P/L-SBDFGRWY/LB2', 'EGEC', 'EGPH', '12000', 'N0319F120 GIRVA', 1707666975]
['GAMCT', 'C172/L-VGD/C', 'EGEC', 'EGAC', '4000', 'ECM01 DCT MAGEE', 1707667242]
['GATJL', 'PA24', 'EGEC', 'EGPR', '10000', 'VFR', 1707666882]
['GLDGF', 'DA42/L-SDGFBY/S', 'EGEC', 'EGPI', '3000', 'VFR', 1707668231]
['GLDGF', 'DA42/L-VGD/C', 'EGEC', 'EGEY', '3000', 'VFR', 1707668833]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGEC', 'EGPF', '5000', 'ROBBO', 1707757144]
['GFIFE', 'C172/L-A/C', 'EGEC', 'EGNS', '3500', 'VFR', 1707852189]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPK', 'EGEC', '10000', 'DAUNT Z246 HERON N562 MAC', 1707499745]
['N980RJ', 'SR22/L-SDE2E3FGHIJ1RWXY/LB1', 'EGAD', 'EGEC', '3000', 'VFR', 1707665919]
['LOG455', 'DHC6/L-VGD/C', 'EGPF', 'EGEC', '6000', 'XEBAB', 1707668441]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPL', 'EGEC', '21000', 'TOBMO Y958 BRUCE', 1707755889]
['ECJGV', 'DHC6', 'EGPD', 'EGEC', '8000', ' PTH DCT PTH P600 TRN N562 MAC', 1707994232]
['GMA03', 'B350/L-VGDW/C', 'EGEI', 'EGKB', '24000', 'DCT TOBMO/N0301F250 Y958 BRUCE L602 GOW L612 ELBUS UL612 LISTO LISTO1C', 1707579669]
['GMA03', 'B350/L-VGDW/C', 'EGPD', 'EGEI', '20000', 'DCT GARVA DCT ULLAP DCT', 1707578950]
['DEUA', 'C208', 'EGEO', 'EG29', '5000', '', 1707921283]
['C337J', 'PA28/L-VGDW/C', 'EGPE', 'EGEO', '6000', '', 1707914585]
['GSTUD', 'P28T', 'EGET', 'ZZZZ', '4000', 'VFR NO SET ROUTE', 1707913693]
['LOG18J', 'DHC6/L-VGD/C', 'EGEW', 'EGEP', '65000', 'GRICE DCT INS/N0157F090', 1707765640]
['GRMLN', 'C172/L-VGD/C', 'EGFE', 'EGCK', '3000', 'DCT', 1707787087]
['VCP62W', 'B738/M-SDGIJ1LRWY/SB1', 'EGFF', 'EGLL', '13000', 'LEKCI P4 HAWFA L607 YORQI N21 CAWZE P2 SIRIC', 1707492099]
['DAL38G', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'LGKR', '33000', 'BCN DCT CPT L9 NORRY/N0457F330 DCT KONAN/N0457F350 DCT REMBA DCT ARCKY DCT LIRSU DCT KRH DCT UTABA DCT BEMKI L607 XEBIX DCT DIRAB DCT VESAL DCT UPIRO DCT BADOP DCT PEVAL DCT PUL DCT LOS DCT ZDA DCT SPL DCT LASDU DCT AMUGO DCT KOFER DCT RODON DCT LIMJA DCT PITAS', 1707542345]
['CGIKA', 'DA42/L-SDFGRY/C', 'EGFF', 'EGFH', '4000', 'D277H', 1707592302]
['LDG48', 'C172/L-ICAO/7000', 'EGFF', 'EGTK', '3000', 'VFR CIRCUITS AT EGFF FOLLOWED BY VFR FLIGHT TO EGTK', 1707606460]
['RYR2302', 'B738/M-SDGIJ1LRWY/SB1', 'EGFF', 'EGPH', '24000', 'BCN P69 DIZIM N864 KISWO/N0426F270 DCT AVTIC DCT ANJAK/N0433F280 N38 NOKIN UP16 RIBEL UN601 INPIP', 1707656137]
['EZY38U', 'B736/M-VGDW/C', 'EGFF', 'EGPF', '24000', 'BCN P69 DIZIM N864 KISWO/N0437F270 DCT AVTIC DCT ANJAK/N0444F280 N38 NOKIN UP16 RIBEL', 1707661901]
['WLS2819', 'A21N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGFF', 'EIDW', '24000', 'BCN P4 FELCA L9 NICXI M17 VATRY VATRY3L', 1707672879]
['GTNOP', 'E300/L-V/N', 'EGFF', 'EGGD', '3000', 'EGFF FFM06 D088E EGGD', 1707677590]
['GCLFY', 'C172/L-VGDW/C', 'EGFF', 'EGGD', '3000', 'FFM06 D088E', 1707677742]
['GJOSH', 'SR20', 'EGFF', 'EGCB', '0', 'VFR ', 1707679752]
['SAV15P', 'A306/H-VGDW/C', 'EGFF', 'LEAM', '35000', 'EXMOR DCT SKESO DCT NENEM UP152 PPN UN10 CJN UM143 RISPO', 1707738545]
['GRMLN', 'C172/L-VGD/C', 'EGFF', 'EGTB', '3000', 'DCT', 1707746676]
['RYR78KR', 'B738/M-VGDW/C', 'EGFF', 'EIDW', '24000', 'N0375F240 DCT BCN P4 FELCA L9 NICXI M17 VATRY', 1707753730]
['BAW16RB', 'A306/H-SDE3FGHIRWY/LB1', 'EGFF', 'EGLL', '19000', 'BCN P4 HAWFA L607 YORQI N21 CAWZE P2 SIRIC', 1707778953]
['EZY27A', 'A20N', 'EGFF', 'EIDW', '24000', 'BCN Q63 STU M17 VATRY', 1707845228]
['RYR9AY', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'ELLX', '37000', 'BCN P4 HAWFA L607 KONAN UL607 REMBA', 1707860647]
['SHT12', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGFF', 'EGCC', '18000', 'BCN P69 FEBWI/N0348F200 P69 DIZIM N864 MONTY', 1707870125]
['RYR3CH', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'EIDW', '24000', 'BCN P4 FELCA L9 NICXI M17 VATRY VATRY3L', 1707911585]
['UKV4264', 'A320/M-SDE3FGIJ1KRWXY/S', 'EGFF', 'EGPH', '28000', 'BCN P69 DIZIM N864 KISWO/N0443F270 DCT AVTIC DCT ANJAK/N0447F280 N38 NOKIN UP16 RIBEL UN601 INPIP', 1707913692]
['RYA100', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'EGHH', '21000', 'BCN P4 HAWFA L607 NUCHU L18 NUBRI', 1707919266]
['VIR16RB', 'A346/H-SDE2E3FGHIJ3J4J5M1RWXY/LB1D1', 'EGFF', 'EGPH', '27000', 'BCN P69 DIZIM N864 KISWO DCT AVTIC DCT ANJAK N38 NOKIN UP16 RIBEL UN601 INPIP', 1707928388]
['RYA100', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'EGHH', '21000', 'BCN P4 HAWFA L607 NUCHU L18 NUBRI', 1707929915]
['RYR4AG', 'B736/M-SDE2E3FGHIRWXY/LB1', 'EGFF', 'EGHH', '15000', 'LEKCI P4 HAWFA L607 NUCHU L18 NUBRI', 1707960304]
['RYN71K', 'B738/M-VGDW/C', 'EGFF', 'LPFR', '36000', 'EXMOR N92 TIVER DCT ANNET DCT LOTEE UM30 VES UN872 ABETO UN726 EVURA DCT SOTEX', 1708007345]
['EZY27A', 'A20N', 'EGFF', 'EICK', '24000', 'BCN Q63 STU P2 BANBA DCT GOTEM', 1708005218]
['RYR62', 'B738', 'EGFF', 'LPFR', '34000', 'EXMOR1B EXMOR DCT NOTRO UM30 SALCO/N0454F350 DCT EBOMO DCT BALDA DCT ABUPI DCT EVURA DCT USALU DCT', 1708006655]
['BAW75LX', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGFF', 'ELLX', '37000', 'LEKCI P4 HAWFA L607 KONAN UL607 REMBA', 1708016528]
