ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA DCT POL DCT		EGNM	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CALDA DCT POL DCT		EGNM	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT DCT WAL DCT TORGO DCT KEGUN DCT		EGNR	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT DCT WAL DCT TORGO DCT KEGUN DCT		EGNR	
ADODO		255	660	DCT AMTAP <FRA> TLA Y96 NATEB DCT		EGNT	
ADODO		255	660	DCT AMTAP <FRA> TLA Y96 NATEB DCT		EGNV	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT	CROFT1E	EGNX	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT DCT MCT DCT VEGAR DCT TNT DCT DIPSO DCT ROKUP		EGNX	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT	CROFT1E	EGNX	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT DCT MCT DCT VEGAR DCT TNT DCT DIPSO DCT ROKUP		EGNX	
ADODO		255	660	DCT AMTAP <FRA> RIMOL DCT ADN DCT		EGPD	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> STN Y906 GARVA DCT		EGPE	
ADODO		255	660	DCT AMTAP <FRA> BRUCE	BRUCE1G	EGPF	
ADODO		255	660	DCT AMTAP <FRA> NESDI N560 ERSON	ERSON1G	EGPF	Notes: 416
ADODO		255	660	DCT AMTAP <FRA> ORSUM DCT LOMON DCT		EGPF	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> BRUCE L602 CLYDE DCT STIRA DCT		EGPH	
ADODO		255	660	DCT AMTAP <FRA> LAGAV N560 FOYLE DCT STIRA DCT		EGPH	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> MAC N562 TRN DCT TLA	TUNSO1E	EGPH	
ADODO		255	660	DCT AMTAP <FRA> AMCON N562 TRN DCT		EGPK	Notes: 413
ADODO		255	660	DCT AMTAP <FRA> BRUCE L602 GOW DCT TRN DCT		EGPK	
ADODO		255	660	DCT AMTAP <FRA> INBAS N560 GOW DCT TRN DCT		EGPK	
ADODO		255	660	DCT AMTAP <FRA> ORSUM DCT PTH DCT		EGPN	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> RUGID DCT PTH DCT		EGPN	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1L	EGSC	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1L	EGSC	
ADODO		255	285	DCT AMTAP <FRA> TLA Y96 AGPED N110 DOLAS DCT		EGSH	
ADODO		255	285	DCT AMTAP <FRA> TLA Y96 AGPED N110 ERKIT L602 OTR L90 DOLAS DCT		EGSH	Notes: 467
ADODO		255	660	DCT AMTAP <FRA> INVON N110 DOLAS DCT		EGSH	
ADODO		255	660	DCT AMTAP <FRA> INVON N110 ERKIT L602 OTR L90 DOLAS DCT		EGSH	Notes: 467
ADODO		285	660	DCT AMTAP <FRA> TLA L602 ERKIT N110 DOLAS DCT		EGSH	
ADODO		285	660	DCT AMTAP <FRA> TLA L602 OTR L90 DOLAS DCT		EGSH	Notes: 467
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1L	EGSS	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1L	EGSS	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON L10 LAM DCT		EGTO	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 HON L10 LAM DCT		EGTO	
ADODO		105	115	DCT AMTAP DCT BRUCE L602 GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	
ADODO		MC	245	DCT AMTAP DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	
ADODO		MC	245	DCT AMTAP DCT KUVOX DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	Notes: 404
ADODO		MC	245	DCT AMTAP DCT OBUBA DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	Notes: 404
ADODO		MC	245	DCT AMTAP DCT STN DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUL	Notes: 419
ADODO		105	115	DCT AMTAP DCT BRUCE L602 GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	
ADODO		MC	245	DCT AMTAP DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	
ADODO		MC	245	DCT AMTAP DCT KUVOX DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	Notes: 404
ADODO		MC	245	DCT AMTAP DCT OBUBA DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	Notes: 404
ADODO		MC	245	DCT AMTAP DCT STN DCT GOW L612 BARTN L975 DESIG L603 MAMUL OAT DCT MAM DCT		EGUN	Notes: 419
ADODO		195	245	DCT AMTAP DCT GOW L612 CALDA DCT KEPAD L151 PEPUL DCT		EGVA	
ADODO		195	245	DCT AMTAP DCT KUVOX DCT GOW L612 CALDA DCT KEPAD L151 PEPUL DCT		EGVA	Notes: 404
ADODO		195	245	DCT AMTAP DCT OBUBA DCT GOW L612 CALDA DCT KEPAD L151 PEPUL DCT		EGVA	Notes: 404
ADODO		195	245	DCT AMTAP DCT STN DCT GOW L612 CALDA DCT KEPAD L151 PEPUL DCT		EGVA	Notes: 419
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 PEPUL DCT		EGVA	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 PEPUL DCT		EGVA	
ADODO		MC	115	DCT AMTAP DCT BRUCE L602 GOW L612 HON DCT		EGVA	
ADODO		MC	195	DCT AMTAP DCT GOW L612 HON DCT		EGVA	
ADODO		MC	195	DCT AMTAP DCT STN DCT GOW L612 HON DCT		EGVA	Notes: 419
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 PEPUL DCT		EGVN	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 PEPUL DCT		EGVN	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LAKEY DCT NUGRA	NUGRA1H	EGWU	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY DCT NUGRA	NUGRA1H	EGWU	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT		EGXW	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CALDA DCT DESIG L603 MAMUL OAT DCT		EGXW	
ADODO		255	660	DCT AMTAP <FRA> ERNAN DCT RINUS DCT TISMO	TISMO1R	EICK	
ADODO		255	660	DCT AMTAP <FRA> NIMAT DCT DUB DCT TISMO	TISMO1R	EICK	
ADODO		255	660	DCT AMTAP <FRA> NIMAT DCT GIMRO DCT LAPMO DCT TISMO	TISMO1R	EICK	
ADODO		255	660	DCT AMTAP <FRA> BELZU DCT NUMPI P620 NIMAT	NIMAT3L	EIDW	
ADODO		255	660	DCT AMTAP <FRA>		ERNAN	
ADODO		255	660	DCT AMTAP <FRA> EVTAR N96 ROKAN P1		GODOS	
ADODO		255	660	DCT AMTAP <FRA> SURAT DCT		GOREV	
ADODO		255	660	DCT AMTAP <FRA>		KLONN	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON L15 BIG UL9		KONAN	Notes: 117
ADODO		255	285	DCT AMTAP <FRA> TLA Y96 AGPED N110 DOLAS L603		LAMSO	
ADODO		255	285	DCT AMTAP <FRA> TLA Y96 AGPED N110 ERKIT L602 OTR L90 DOLAS L603		LAMSO	Notes: 467
ADODO		255	660	DCT AMTAP <FRA> INVON N110 DOLAS L603		LAMSO	
ADODO		255	660	DCT AMTAP <FRA> INVON N110 ERKIT L602 OTR L90 DOLAS L603		LAMSO	Notes: 467
ADODO		285	660	DCT AMTAP <FRA> INVON N110 DOLAS L603		LAMSO	
ADODO		285	660	DCT AMTAP <FRA> TLA L602 ERKIT N110 DOLAS L603		LAMSO	
ADODO		285	660	DCT AMTAP <FRA> TLA L602 OTR L90 DOLAS L603		LAMSO	Notes: 467
ADODO		255	660	DCT AMTAP <FRA> ERNAN DCT MAPAG DCT EMPER		LASNO	
ADODO		195	245	DCT AMTAP DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272 - 333
ADODO		195	245	DCT AMTAP DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272
